Bundle_ID,Conference,Year,Gender,Event_Name,Coverage_Status,Detected,Source_Type,Notes,Swimmer_Count,Deepest_Place_Recovered,Target_Anchor_Place,Anchor_Depth_Achievable_YN
ivyleague_2026,Ivy League,2026,men,50 Free,captured,yes,prelim_fallback,,36,38,16,yes
ivyleague_2026,Ivy League,2026,men,100 Free,captured,yes,prelim_fallback,,31,31,16,yes
ivyleague_2026,Ivy League,2026,men,200 Free,captured,yes,prelim_fallback,,25,25,16,yes
ivyleague_2026,Ivy League,2026,men,500 Free,captured,yes,prelim_fallback,,31,31,16,yes
ivyleague_2026,Ivy League,2026,men,1000 Free,captured,yes,prelim_fallback,,25,25,16,yes
ivyleague_2026,Ivy League,2026,men,1650 Free,captured,yes,prelim_fallback,,28,28,16,yes
ivyleague_2026,Ivy League,2026,men,100 Back,captured,yes,prelim_fallback,,27,27,16,yes
ivyleague_2026,Ivy League,2026,men,200 Back,captured,yes,prelim_fallback,,24,24,16,yes
ivyleague_2026,Ivy League,2026,men,100 Breast,captured,yes,prelim_fallback,,21,21,16,yes
ivyleague_2026,Ivy League,2026,men,200 Breast,captured,yes,prelim_fallback,,19,19,16,yes
ivyleague_2026,Ivy League,2026,men,100 Fly,captured,yes,prelim_fallback,,29,33,16,yes
ivyleague_2026,Ivy League,2026,men,200 Fly,captured,yes,prelim_fallback,,36,36,16,yes
ivyleague_2026,Ivy League,2026,men,200 IM,captured,yes,prelim_fallback,,37,37,16,yes
ivyleague_2026,Ivy League,2026,men,400 IM,captured,yes,prelim_fallback,,13,16,16,yes
ivyleague_2026,Ivy League,2026,women,50 Free,captured,yes,prelim_fallback,,24,29,16,yes
ivyleague_2026,Ivy League,2026,women,100 Free,captured,yes,prelim_fallback,,25,48,16,yes
ivyleague_2026,Ivy League,2026,women,200 Free,captured,yes,prelim_fallback,,24,26,16,yes
ivyleague_2026,Ivy League,2026,women,500 Free,missing_true_parser_miss,no,missing,event_detected_but_incomplete,18,31,16,yes
ivyleague_2026,Ivy League,2026,women,1000 Free,missing_optional_1000,no,not_required,optional_not_required,0,0,16,na
ivyleague_2026,Ivy League,2026,women,1650 Free,missing_true_parser_miss,no,missing,event_detected_but_incomplete,13,24,16,yes
ivyleague_2026,Ivy League,2026,women,100 Back,captured,yes,prelim_fallback,,21,52,16,yes
ivyleague_2026,Ivy League,2026,women,200 Back,missing_true_parser_miss,no,missing,event_detected_but_incomplete,11,27,16,yes
ivyleague_2026,Ivy League,2026,women,100 Breast,captured,yes,prelim_fallback,,20,23,16,yes
ivyleague_2026,Ivy League,2026,women,200 Breast,missing_true_parser_miss,no,missing,event_detected_but_incomplete,21,26,16,yes
ivyleague_2026,Ivy League,2026,women,100 Fly,missing_true_parser_miss,no,missing,event_detected_but_incomplete,16,52,16,yes
ivyleague_2026,Ivy League,2026,women,200 Fly,captured,yes,prelim_fallback,,27,30,16,yes
ivyleague_2026,Ivy League,2026,women,200 IM,missing_true_parser_miss,no,missing,event_detected_but_incomplete,14,21,16,yes
ivyleague_2026,Ivy League,2026,women,400 IM,missing_true_parser_miss,no,missing,event_detected_but_incomplete,13,24,16,yes
